danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature,artist_id
0.6226,0.5257999999999999,6.7,-6.6419,0.9,0.027850000000000003,0.3935,2.4500000000000004e-07,0.14996,0.4144,114.10279999999997,,,,,,237353.1,3.6,0aqrM7Fo3Ml66Kc5JAzmjt
0.6592,0.44060000000000005,4.8,-9.8236,0.9,0.03451,0.5272,0.001231654,0.12193000000000001,0.537,119.6548,,,,,,197626.3,3.9,1kmI6wp97POUynJvBlxkuR
0.6415000000000001,0.41739999999999994,6.4,-7.9133,0.6,0.03462,0.37915899999999997,0.00020772,0.1276,0.42589999999999995,109.85249999999999,,,,,,208274.7,4.0,1cpkiJukYGm0dr7Fm9HpNW
0.5085999999999999,0.3271,6.1,-12.4022,0.9,0.035519999999999996,0.5677000000000001,0.06846913400000001,0.19393,0.2733,101.38270000000001,,,,,,265776.1,3.8,1PPoprpOnxs7cuhENYU5BK
0.4306,0.025699999999999994,4.2,-27.8148,0.6,0.04416,0.9932000000000001,0.9118,0.10476,0.07934000000000001,77.16999999999999,,,,,,191275.0,3.8,2oImW6t3VIxRmM8DdwEH4w
0.6703,0.5586,4.5,-8.2143,0.1,0.06576,0.38164000000000003,0.0026078539999999997,0.15305999999999997,0.5507,122.73910000000001,,,,,,301227.9,3.9,6rEXjeIJ0wL6BFdo8CRcit
0.4665,0.2313,4.9,-11.6476,0.6,0.08207999999999999,0.8859999999999999,0.054040453999999995,0.12084000000000002,0.3399,125.2403,,,,,,213515.2,3.9,7qJXYbBDibZ1Zixi89aUnw
0.7609999999999999,0.6832,3.6,-7.2478,0.5,0.04624,0.041679,0.37484829999999997,0.32675,0.5829,116.8914,,,,,,208296.7,4.0,5mF9jb0at58HIWigwZCuQx
0.4626666666666666,0.1466666666666667,8.333333333333334,-17.465333333333334,0.6666666666666666,0.037066666666666664,0.8976666666666667,0.48933333333333334,0.10736666666666667,0.158,113.07433333333331,,,,,,206345.66666666666,3.0,4KDVrZS1ZTq8DvPeEZxbHz
0.3645,0.0481,4.25,-26.31475,0.75,0.066525,0.9924999999999999,0.9282499999999999,0.11599999999999999,0.3045,111.39049999999999,,,,,,128382.75,4.0,60HUetND2GEvv5sPhsdujy
0.8118000000000001,0.7005,7.6,-8.6035,0.1,0.05726,0.10164399999999998,0.39896585,0.15436,0.8238,120.56020000000001,,,,,,302717.5,4.1,2dJDv7A9P2jFivSij4v91D
0.5878,0.6699999999999999,6.9,-7.9956000000000005,0.7,0.14950999999999998,0.2396442,0.0026143629999999998,0.2626,0.5249999999999999,126.29870000000003,,,,,,210741.8,3.9,1wfb72UB5sQSOOqiNQUjwl
0.5015000000000001,0.6945999999999999,3.5,-5.619200000000001,0.9,0.043930000000000004,0.37298000000000003,4.905999999999999e-06,0.2915,0.3889000000000001,143.2013,,,,,,275641.2,3.7,6slyJwua5e5GuhuP82sTHR
0.18864,0.12303,4.9,-18.8347,0.6,0.0402,0.8792,0.7344999999999999,0.12098,0.07417,87.128,,,,,,135030.8,3.7,526q7RxT5KA1VGeQ5GMSHO
0.6712,0.5102,6.0,-10.722399999999999,0.9,0.0523,0.3955265,0.24100749999999999,0.12010000000000001,0.4668,146.15099999999998,,,,,,153882.0,4.0,1VjLe0p8LUFKPbyKaQZAgu
0.7227,0.6954,6.2,-6.4497,0.4,0.09514,0.054967999999999996,0.085295127,0.16275,0.5997000000000001,117.46849999999999,,,,,,210850.5,4.0,4VA3EAvncrTucjTmrvd4GE
0.6997,0.7619,5.8,-7.714,0.5,0.09422,0.1303513,0.791,0.1999,0.19580000000000003,134.5706,,,,,,382836.0,4.0,4O7AoU5Zyn9PODWpcckxHF
0.6413,0.5974,5.5,-7.783099999999999,0.6,0.1093,0.43184199999999995,0.001854743,0.14954,0.5758,101.8529,,,,,,255597.9,3.7,2fS9sWFJcWN8wVhYbCfdC7
0.48425,0.17985125000000002,3.625,-18.899875,0.5,0.058774999999999994,0.8378749999999999,0.36267875000000005,0.1656125,0.2069125,125.798,,,,,,219774.75,3.75,4yql3diaCYkv88Xrh7rwVl
0.7211000000000001,0.3881,6.2,-10.4001,0.7,0.09046,0.5869305,0.08306272,0.17759,0.40630000000000005,112.5513,,,,,,213352.1,3.9,3PMqVecYp6tFBk7d7SDlPm
0.6641000000000001,0.8237,5.7,-4.5644,0.6,0.30369999999999997,0.09688000000000001,9.089e-05,0.302,0.5193000000000001,119.03529999999998,,,,,,216931.7,4.1,6Uh8uJyN9g7oFjDK16nJgb
0.40982,0.7833,6.4,-6.3433,0.4,0.04391,0.12385000000000002,0.8895,0.22468,0.11715000000000002,155.6141,,,,,,326932.6,3.7,5MOQAMudR22V5K5P9rDF32
0.1978,0.07888999999999999,4.0,-27.939,0.8,0.05069,0.9484,0.8384,0.10177,0.04958,124.15839999999999,,,,,,129419.5,3.7,4rXABp4A7KjG9elWFNAbO4
0.47,0.978,1.0,-6.369,1.0,0.268,0.0149,0.0,0.504,0.515,206.016,,,,,,431265.0,4.0,7AtzAGpfJLrbE65N87CjwO
0.6517000000000001,0.6083000000000001,5.7,-8.2942,0.5,0.12387,0.267891,0.078010402,0.2587,0.43810000000000004,118.37230000000002,,,,,,201874.8,4.0,5vDnG2WZMxXkNboI8AJ3af
0.703,0.6633333333333333,3.6666666666666665,-5.732666666666667,0.3333333333333333,0.16986666666666664,0.07919666666666667,0.40068980000000004,0.09493333333333333,0.43133333333333335,141.20633333333333,,,,,,153902.33333333334,4.0,2nmH1SfkymxBTdbtJF3bmG
0.7114999999999999,0.7215,5.6,-4.2313,0.6,0.08379,0.07718414,0.002004278,0.17939,0.6702,121.6415,,,,,,202209.2,4.0,6LqNN22kT3074XbTVUrhzX
0.5912000000000001,0.7187,4.3,-9.1147,0.3,0.0346,0.024089,0.8297000000000001,0.20892,0.18011000000000005,122.30729999999998,,,,,,220878.4,4.0,58zz0VTpGNHn7MGTlW2cxQ
0.705,0.7108000000000001,5.7,-6.4124,0.5,0.12618000000000001,0.15669999999999998,0.000339798,0.12079999999999999,0.5849,113.7714,,,,,,190763.2,4.0,7ymbjgoFo1FSdcVCKjxQUn
0.6447499999999999,0.69225,5.875,-6.622875,0.75,0.07113749999999999,0.22462500000000002,1.625e-06,0.17631249999999998,0.662375,129.476625,,,,,,169424.125,4.0,1ADf0BZ77Jw7XYFB37hABE
0.5219999999999999,0.5981666666666666,6.833333333333333,-8.237666666666666,0.8333333333333334,0.031200000000000002,0.288865,0.5902833333333334,0.11164999999999999,0.6703333333333333,159.513,,,,,,166211.0,4.0,2Lmop7bq7RxW1Ue2GQsgSf
0.6834,0.5355999999999999,4.6,-10.2987,0.6,0.06924,0.23063899999999998,0.8892999999999999,0.12061,0.18209,130.0512,,,,,,182792.0,4.0,66cMjcY2f2B1omrVfxHIlG
0.7796,0.6760999999999999,3.1,-5.7238,0.5,0.057929999999999995,0.094794,2.3715e-05,0.14058,0.7699,128.93400000000003,,,,,,234106.4,4.0,7hZ19Z3zttnwEmwx43fivm
0.744,0.419,9.0,-9.415,1.0,0.098,0.365,0.00176,0.0856,0.289,120.075,,,,,,194684.0,4.0,2ij6gLxPV2uEuRxDwnyBfZ
0.8452,0.6404,6.5,-7.146799999999999,0.5,0.2837,0.09273,0.0010630089999999997,0.18031,0.42412,124.2843,,,,,,199415.0,4.0,5ybO9LJlZ1H2d0zBMhdjVa
0.4444,0.6469999999999999,5.4,-8.8709,0.9,0.0341,0.29036399999999996,0.6360001609999999,0.20905,0.46468999999999994,139.20520000000002,,,,,,202547.6,4.1,0utS63XytOEVN1EtzWhJpG
0.5693999999999999,0.8699999999999999,6.4,-4.0857,0.7,0.11245000000000002,0.0266204,0.036182189999999996,0.18070000000000003,0.506,136.2808,,,,,,190361.9,4.0,3xByNj8XW17oW0wsJhgzYL
0.5481,0.5919000000000001,5.0,-8.540000000000001,0.7,0.03227,0.11672186,0.012066927,0.13829,0.28559999999999997,115.7106,,,,,,234359.0,4.0,72sOBVpZpUwHq7i0vb26lT
0.5236,0.4824,4.3,-8.874400000000001,0.9,0.03435,0.5835,0.0002514,0.22973,0.705,108.471,,,,,,148901.5,4.0,66Pq6HMX0YqsJgtUZrFwmo
0.7375,0.6341000000000001,7.2,-5.269,0.6,0.09406,0.1907,0.00020686199999999999,0.15933,0.43209,96.8301,,,,,,208106.9,4.0,4TsHKU8l8Wq7n7OPVikirn
0.4980999999999999,0.7102999999999999,3.3,-7.448600000000001,1.0,0.05445,0.2949326,0.080826977,0.17256,0.7581,111.3163,,,,,,142160.9,4.0,275dFoyS7o1g1O4rFgy3Ix
0.41319999999999996,0.15645000000000003,4.6,-18.7976,0.7,0.04396,0.9728999999999999,0.8805,0.11613,0.15749000000000002,103.4394,,,,,,259519.8,4.0,0aKzUyCQiWwIIcYsMJzAsP
0.5669000000000001,0.4993,5.3,-8.069199999999999,0.5,0.053970000000000004,0.47009999999999996,0.018063073000000002,0.13090000000000002,0.3632,116.6146,,,,,,188770.9,3.9,3JsHnjpbhX4SnySpvpa9DK
0.6528571428571429,0.5364285714285714,5.857142857142857,-6.762714285714286,0.5714285714285714,0.12928571428571428,0.34134285714285717,0.00035487,0.0970142857142857,0.3605714285714286,109.04242857142857,,,,,,176288.42857142858,4.0,44uizbRKRAdJglzWQKBReo
0.16749999999999998,0.0503,9.0,-25.831,0.0,0.04375,0.9490000000000001,0.8985000000000001,0.10335,0.04895,74.43350000000001,,,,,,132892.5,4.0,60zYVQeEkApaNJVnVKyISO
0.6683999999999999,0.6621,5.6,-5.9787,0.8,0.06232000000000001,0.49160000000000004,1.989e-06,0.11774,0.8379,131.9135,,,,,,181426.5,3.2,0YRwUbRxrawmnBdixwJi5W
0.5479999999999999,0.40499999999999997,3.9,-11.037099999999999,0.7,0.056010000000000004,0.6023,0.00884656,0.16348000000000001,0.43190000000000006,109.46369999999999,,,,,,233763.8,3.7,2DFCHTDIA0t638a4mm37dK
0.8118000000000001,0.6550999999999999,4.9,-6.8702999999999985,0.5,0.15521000000000001,0.075701,7.680000000000001e-07,0.28586999999999996,0.5291,117.1779,,,,,,164851.5,4.0,2Vt6gyhUH7Vj2cybfQWOqM
0.8105,0.6053,6.7,-10.832899999999999,0.4,0.05358999999999999,0.18451599999999996,0.6418999999999999,0.10588000000000002,0.30962,115.607,,,,,,415847.8,4.0,4BaLB5aiExO29BEGVUisru
0.6543,0.41290000000000004,5.8,-16.928,0.7,0.19218,0.17883213000000003,0.7755000000000001,0.18097999999999997,0.29993000000000003,105.2352,,,,,,277370.0,4.0,2oAUWVDrNRE76jqj9IkVK6
0.5229999999999999,0.3999,5.7,-6.9247,1.0,0.028609999999999997,0.5774,0.00014843999999999998,0.11632000000000002,0.22283,127.42739999999999,,,,,,270046.6,3.9,71IIrUaZMShJKwuwIZVVwu
0.5725714285714286,0.06562857142857144,4.571428571428571,-24.193142857142853,0.42857142857142855,0.05507142857142857,0.9655714285714286,0.7678571428571429,0.11214285714285713,0.1312142857142857,91.047,,,,,,195229.7142857143,3.857142857142857,4LPoFO74bCM3VqcLryqJqZ
0.6146,0.5431000000000001,3.4,-7.951199999999998,0.2,0.05344,0.49110000000000004,0.007668306,0.1619,0.5314,125.05330000000001,,,,,,188827.6,3.8,0caswMNVJ7vPNC1Z7NOeCT
0.5772,0.4509,7.3,-10.0975,0.7,0.09208999999999999,0.691,0.0017157949999999998,0.13574999999999998,0.5214000000000001,113.92179999999999,,,,,,198949.3,3.9,1y2NzUCGrOaUPBZhhyUPcQ
0.7348888888888889,0.10822222222222222,5.222222222222222,-17.547666666666668,0.7777777777777778,0.10383333333333335,0.9694444444444444,0.9312222222222223,0.10988888888888888,0.5473333333333334,120.39322222222222,,,,,,171054.77777777778,3.888888888888889,3aRSuhmJ2XZzN6ycsMJ9uH
0.13724,0.023597000000000003,3.2,-31.1241,1.0,0.046709999999999995,0.9601,0.9073,0.10428,0.053720000000000004,73.673,,,,,,162059.9,3.6,2OqQqarMSRGZCavcgkQVrY
0.6864,0.3217,6.2,-12.571299999999999,0.2,0.12976000000000001,0.5986200000000002,0.008794404999999998,0.18139,0.4391,113.84219999999998,,,,,,191749.0,4.0,6G9WeQxcyitRK6pQ5WboQD
0.751,0.39749999999999996,9.0,-11.661999999999999,1.0,0.05725,0.7809999999999999,0.933,0.1089,0.43100000000000005,150.06,,,,,,171613.0,4.0,4myCjaaRFXSNYDhXsOOfUK
0.16874,0.08258000000000001,5.1,-26.963100000000004,0.4,0.040549999999999996,0.9267999999999998,0.8882999999999999,0.11273,0.046079999999999996,98.26859999999998,,,,,,187656.9,3.3,6M99p2uc6AP0HCJiqnjszP
0.6215,0.8172,6.6,-6.2815,0.4,0.09623999999999999,0.15109959999999997,0.42040793,0.24383,0.38570000000000004,128.1202,,,,,,179556.3,4.0,2CpLIMBoE2ZzyY3ZBCRZ7j
0.6848,0.6569,5.6,-6.166799999999999,0.6,0.053290000000000004,0.21746000000000004,0.005206133,0.10933999999999999,0.635,103.7995,,,,,,246813.0,4.0,7enBrBojgBJuPPdqTq4Z5F
0.7291000000000001,0.7293000000000001,6.1,-5.338699999999999,0.5,0.14623,0.22019569999999997,0.00033140999999999997,0.28152999999999995,0.5134000000000001,124.7544,,,,,,182081.8,4.0,1SCrMreNPJYSRZIlRe9SUq
0.4777,0.6,4.8,-14.0613,1.0,0.03769,0.144829,0.0344322,0.19664999999999996,0.6573,130.6132,,,,,,193415.8,4.0,2uVd7a7CGDZKUYP4yK7aer
0.7331000000000001,0.8866999999999999,7.9,-5.406699999999999,0.5,0.07638,0.0168642,0.3438459,0.12633,0.5088999999999999,125.90270000000001,,,,,,183653.0,4.0,2T86EVnDCP64EaVKRXIcRx
0.5369,0.4527000000000001,4.9,-9.0117,1.0,0.030430000000000002,0.5377,5.383099999999999e-05,0.21919,0.5732999999999999,117.61449999999999,,,,,,206062.1,3.9,1coMW2XQFb50Rm8pBvwgHM
0.6788000000000001,0.4727,4.4,-11.866900000000001,0.4,0.06939,0.30763999999999997,0.001700759,0.16226000000000002,0.4901999999999999,123.13520000000001,,,,,,171805.7,4.1,7EDnFpwVQRaREGbgWNzozn
0.6638999999999999,0.6742,6.5,-6.0276,0.9,0.08684,0.093128,0.031005284,0.22988999999999998,0.4462,98.39840000000001,,,,,,220194.8,3.7,4M6Z1wubeKtwPqbjJygTOc
0.6297,0.7746999999999999,6.9,-5.6217999999999995,0.7,0.06244000000000001,0.119686,0.007530531,0.25145999999999996,0.6263000000000001,114.62870000000001,,,,,,206355.6,3.9,4wYk01oPJNfaEssVFL46oQ
0.7419,0.7079000000000001,6.5,-5.749499999999999,0.9,0.04759000000000001,0.2492,3.680000000000001e-05,0.13998000000000002,0.8205,108.6128,,,,,,172127.1,3.9,6KrsPUXRtIKhTla4QfuRW0
0.6238999999999999,0.4694,6.2,-11.474799999999998,0.4,0.07505,0.48267,0.786,0.20546999999999999,0.11319000000000001,120.22229999999999,,,,,,379947.3,3.8,7aibxFH8hIlSUlXgshCgAP
0.5993999999999999,0.4957,5.5,-11.819300000000002,0.9,0.051570000000000005,0.4554,3.0029000000000003e-05,0.28727,0.6132,113.42739999999999,,,,,,176112.4,3.9,67BqBdApdbZ0onglFqRoTg
0.5764,0.6145,5.3,-7.257899999999999,0.6,0.03836,0.19725700000000002,0.05789420199999999,0.11211,0.4659,105.86030000000001,,,,,,240501.7,4.0,6fC2AcsQtd9h4BWELbbire
0.17804999999999999,0.20247,4.5,-17.8351,0.3,0.043859999999999996,0.7817000000000001,0.7991999999999999,0.2096,0.06925,110.29830000000001,,,,,,333169.5,3.7,6s8AUvcmf2fp0Kh7PctPnd
0.7168000000000001,0.7948000000000001,5.1,-5.4708,0.6,0.06473999999999999,0.2867,0.042254286999999995,0.21447,0.8507999999999999,115.65329999999999,,,,,,200815.2,3.9,3aaB0ikurvg0sqDqrcOuI4
0.8009000000000001,0.7101000000000001,5.7,-7.831999999999999,0.5,0.11451,0.04043215,0.30841900000000005,0.09119999999999999,0.8684,122.9297,,,,,,393185.4,4.0,0eoOgNAKS0g3piTJlFY173
0.6875,0.8136000000000001,4.8,-5.7036,0.6,0.12874999999999998,0.280588,0.011704634000000002,0.24901999999999996,0.6222000000000001,129.0226,,,,,,265732.7,4.0,3cqeO3muWIW5uSmUDNCmyT
0.7811,0.6292000000000001,5.6,-6.9447,0.8,0.08771000000000001,0.076843,0.050902062000000005,0.13037,0.8271000000000001,122.3649,,,,,,151381.3,4.0,1wxZ1Mv6pAQbaqh30Nq6hB
0.655,0.7371000000000001,6.0,-3.9534,0.8,0.08532000000000001,0.4061,4.309999999999999e-06,0.5852999999999999,0.6138,141.4074,,,,,,177434.3,4.0,1X6ORK7IekgmyjV6IFPszP
0.764,0.727,8.0,-6.54,1.0,0.0363,0.0709,0.0,0.0945,0.491,100.078,,,,,,79280.0,4.0,0M3JCo0UtNAsX5b4D8FFWu
0.5395,0.016645,5.666666666666667,-27.242500000000003,1.0,0.07918333333333334,0.9953333333333334,0.9554999999999999,0.1055,0.459,117.096,,,,,,117068.33333333333,3.6666666666666665,26zaS9jwYG7PxrixBvYXGA
0.5285,0.8455999999999999,5.3,-5.394,0.9,0.10031999999999999,0.051378400000000005,3.286e-06,0.11921,0.7722,144.84750000000003,,,,,,139022.0,4.0,6oosocT7xXnTK2ehoe28mJ
0.7230000000000001,0.09418571428571428,3.7142857142857144,-18.14142857142857,0.7142857142857143,0.07068571428571428,0.99,0.9395714285714286,0.11242857142857143,0.19062857142857143,98.56857142857143,,,,,,151615.2857142857,3.7142857142857144,37LEXAV1tfykNBoe1FgSPy
0.6279999999999999,0.7091999999999998,4.9,-5.2981,0.5,0.09496,0.22544,0.00411166,0.22963,0.5727,122.92309999999998,,,,,,205666.9,4.1,1LCsAfmP4l13EYtzDaLMAg
0.5487,0.52787,7.6,-7.1805,0.9,0.05112,0.42614599999999997,0.000258306,0.15292,0.4417999999999999,104.99929999999999,,,,,,191901.7,3.9,7D8LuVnlyu91ndcPe70j7S
0.6872,0.8141999999999999,5.8,-6.202799999999999,0.6,0.1481,0.27302000000000004,0.001596133,0.23563999999999993,0.7283999999999999,124.46699999999998,,,,,,234253.2,3.8,00sCATpEvwH48ays7PlQFU
0.18819000000000002,0.16258999999999998,3.0,-18.788400000000003,0.7,0.03934,0.8603,0.7694222,0.18829999999999997,0.09695000000000001,116.1655,,,,,,430866.6,3.9,5zCaQxjl110XTrm4LQ1CxY
0.4638000000000001,0.33609999999999995,4.2,-9.348099999999999,1.0,0.02697,0.674,2.6668999999999998e-05,0.12833999999999998,0.2857,112.9847,,,,,,251462.2,3.7,435UmkDo0uchwmDeHdKWGN
0.6265,0.5143000000000001,5.9,-8.5544,0.6,0.13111,0.33011399999999996,0.0008360899999999999,0.19845000000000002,0.4165,111.979,,,,,,256845.3,3.8,0R9J43uwcbEaNfTb9y3FAS
0.658,0.5558,2.4,-9.127799999999999,1.0,0.12186,0.47631999999999997,0.221908,0.11155999999999999,0.449,147.9712,,,,,,244234.2,4.0,5LprRwSpDwiAQxRbrZ70zz
0.49260000000000004,0.389,5.5,-10.676300000000001,0.7,0.04476000000000001,0.4729,0.2815257,0.37808,0.4285,101.84779999999999,,,,,,338505.4,3.5,34U2e4Kt2mtD1yT2HkRZ7W
0.26263000000000003,0.8093,5.3,-18.704,0.9,0.07605999999999999,0.4254720000000001,0.8981999999999999,0.6646000000000001,0.045238900000000005,82.72439999999999,,,,,,139061.5,4.0,22rf1VlDhMhNYo8ppftNLR
0.6041,0.624,5.8,-8.777800000000001,0.3,0.15534,0.134139,0.08745250199999997,0.16436,0.14119,122.5358,,,,,,209472.6,3.9,3qgsChODA5iJM6AdA0rr21
0.625,0.595,7.75,-8.36475,0.25,0.051175000000000005,0.0852,0.23681359999999999,0.3105,0.25125000000000003,122.9125,,,,,,153847.75,4.0,0QdSoQy4EwwOACmhZobTQu
0.5327,0.6987,5.2,-5.25,1.0,0.05721,0.16597119999999999,0.0005358800000000001,0.14413,0.5527,116.6446,,,,,,202864.2,3.7,0npnqS0C9n5uuuBQC4oEWE
0.6380000000000001,0.5923,5.2,-8.636300000000002,0.7,0.059170000000000014,0.21014589999999997,0.010552923000000002,0.19962,0.495,133.4644,,,,,,198251.4,4.0,5NvrRBcK6hRuboOL0CtZXU
0.8157,0.4969,6.5,-11.5759,0.5,0.13283999999999999,0.31144,0.56038,0.11331,0.48541999999999996,136.11730000000003,,,,,,404429.2,4.0,3LHqODf1hGAgZ5LTw1Gf4C
0.7184,0.7029,5.2,-6.927899999999999,0.8,0.09536,0.24137,0.0,0.16831999999999997,0.8164999999999999,141.1699,,,,,,162351.6,3.6,2Oc5k5AzcBOoH470jTgZzp
0.5766666666666667,0.20199999999999999,9.666666666666666,-10.943,1.0,0.03903333333333333,0.8843333333333333,0.0,0.10523333333333333,0.36433333333333334,90.74866666666667,,,,,,174648.33333333334,4.0,2d6l7CTjCeBUSQmQNcmNH0
0.5334,0.4946,5.8,-8.8006,0.8,0.04006,0.464878,0.001295248,0.1222,0.42919999999999997,138.026,,,,,,152899.0,4.0,0coVCuGuAQjBcrAyWLznWQ
0.5742,0.6516,4.4,-7.0398,0.8,0.14923999999999998,0.33476079999999997,0.031517249,0.18172000000000002,0.42800000000000005,119.16979999999998,,,,,,196551.8,4.0,07EcmJpfAday8xGkslfanE
0.5038,0.9146000000000001,5.2,-5.3726,0.7,0.04276,0.0250395,0.54508,0.2585,0.2231,126.09299999999999,,,,,,159426.0,3.7,0pyi4vNCq5T6GgV1rt7ncc
0.369,0.3977,5.2,-13.0852,0.6,0.03721,0.41475,0.567957906,0.09256,0.38003,109.33990000000001,,,,,,149476.6,3.8,4xAjNkXJV4MGhdtCZySeOp
0.7744,0.7107,6.4,-9.8447,0.3,0.09241,0.254287,0.5549999999999999,0.14052,0.3887,126.9144,,,,,,215033.3,4.0,4qjYf4FY77csjIalUFicQS
0.548,0.7517,7.0,-5.280399999999999,1.0,0.041190000000000004,0.0852906,8.927e-06,0.12488000000000002,0.5319999999999999,125.0405,,,,,,209257.8,4.0,6Le23Aqwqi28fQUzfv4dHY
0.3551,0.25761,5.7,-15.683699999999998,0.9,0.04003,0.8354670000000001,0.8933000000000002,0.11252,0.1612,118.02530000000002,,,,,,331334.2,3.6,348WlP2SjUlFjFQbI9xii4
0.3986,0.7993,7.3,-7.1268,0.8,0.07855000000000001,0.04238001,0.06861120000000001,0.22191999999999998,0.42750000000000005,135.723,,,,,,244752.3,3.9,348z9Vi5TkG7tGmjs6HDNp
0.634,0.7365999999999999,6.1,-5.1061,0.6,0.19255,0.071352,0.0,0.26202,0.4574,115.7175,,,,,,263483.9,4.0,4OBJLual30L7gRl5UkeRcT
0.8165555555555555,0.30000000000000004,3.5555555555555554,-12.349,0.7777777777777778,0.1622222222222222,0.6613222222222223,0.8647777777777778,0.12653333333333333,0.46822222222222226,113.33822222222221,,,,,,144227.77777777778,3.888888888888889,19MFUmiYwTLD77ECnzbVWa
0.603,0.06996285714285713,6.142857142857143,-21.255142857142857,0.7142857142857143,0.0897,0.9597142857142859,0.8805714285714287,0.14338571428571426,0.22071428571428572,115.90757142857144,,,,,,128903.85714285714,3.5714285714285716,5BuB7CRnNJKxzSsu6Mznbj
0.6027777777777777,0.3831111111111111,4.888888888888889,-12.849333333333332,0.3333333333333333,0.18345555555555557,0.535888888888889,0.053023398888888885,0.11254444444444443,0.373,103.37944444444446,,,,,,175989.33333333334,4.111111111111111,4A2ptrgQSJtQrbfltEpoCR
0.1396666666666667,0.00407,4.666666666666667,-39.37633333333333,1.0,0.044500000000000005,0.9703333333333334,0.9053333333333334,0.10556666666666666,0.08713333333333334,115.77133333333332,,,,,,167882.66666666666,3.3333333333333335,6kXZd2PVpbPLWi6P0QQeQ8
0.5856,0.5936,5.1,-6.6149000000000004,0.9,0.041319999999999996,0.2705902,0.0011322799999999998,0.12518,0.433,120.70509999999999,,,,,,200093.7,4.0,371jpyGdoChzUASOIG2ECV
0.5444000000000001,0.42919999999999997,7.0,-9.9978,0.7,0.051469999999999995,0.43138000000000004,0.000246276,0.13421,0.23357999999999998,119.3647,,,,,,203922.8,4.0,7vqrMptsKefoZat5ztYapE
0.40049999999999997,0.063725,6.0,-26.10125,0.5,0.0381,0.9914999999999999,0.938,0.11499999999999999,0.1222,121.26474999999999,,,,,,124757.25,3.5,4dMzIDrTnlZ42GJiWGxzB2
0.7412,0.6325000000000001,6.6,-8.4334,0.5,0.23013,0.21806999999999999,1.1799999999999999e-05,0.20822,0.7943,98.2576,,,,,,343843.4,4.0,4hB4SmzreXMTGWYj7KQ7QN
0.6542,0.5626,6.1,-8.050899999999999,0.3,0.12581000000000003,0.267637,0.039117378,0.20709999999999998,0.4988,131.32229999999998,,,,,,205197.4,3.9,4MbRfFtyXLbOnccfjBE69n
